simulation_index,param_file,cycle_detail_csv,life_detail_csv,80soh_cycle,Initial SEI thickness [m]__multiplier,SEI solvent diffusivity [m2.s-1]__multiplier,Lithium plating kinetic rate constant [m.s-1]__multiplier,Dead lithium decay constant [s-1]__multiplier,Negative electrode critical stress [Pa]__multiplier,Negative electrode LAM constant proportional term [s-1]__multiplier,Initial SEI thickness [m]__value,SEI solvent diffusivity [m2.s-1]__value,Lithium plating kinetic rate constant [m.s-1]__value,Dead lithium decay constant [s-1]__value,Negative electrode critical stress [Pa]__value,Negative electrode LAM constant proportional term [s-1]__value
373,/home/peiheng/Pybamm4NMC/parameterset/set2.json,cycle_qv_csv/sim_000373.csv,life_soh_csv/sim_000373.csv,309,1.835572378920653,23.025949599474096,38.609984428412474,5.289311418205655,0.8381743785474365,2.465422329258821,9.177861894603265e-09,5.7564873998685234e-21,3.860998442841248e-08,5.2893114182056546e-06,50290462.71284619,9.861689317035283e-06
374,/home/peiheng/Pybamm4NMC/parameterset/set2.json,cycle_qv_csv/sim_000374.csv,life_soh_csv/sim_000374.csv,380,1.915500266769579,8.298689228162015,7.954509782915457,25.98355087874399,1.0477911572093146,2.062528469526546,9.577501333847896e-09,2.0746723070405034e-21,7.954509782915458e-09,2.598355087874399e-05,62867469.43255888,8.250113878106183e-06
375,/home/peiheng/Pybamm4NMC/parameterset/set2.json,cycle_qv_csv/sim_000375.csv,life_soh_csv/sim_000375.csv,261,1.6050763109491823,16.547083559156235,48.46216352843226,36.70119277641325,0.9254370752754876,2.700107056996079,8.025381554745911e-09,4.136770889789058e-21,4.846216352843226e-08,3.670119277641325e-05,55526224.516529255,1.0800428227984316e-05
376,/home/peiheng/Pybamm4NMC/parameterset/set2.json,cycle_qv_csv/sim_000376.csv,life_soh_csv/sim_000376.csv,547,1.3604348310979142,7.342041927416362,41.96505716533107,10.629542592012719,0.9808642307503147,1.7973207487385072,6.802174155489571e-09,1.8355104818540906e-21,4.196505716533107e-08,1.0629542592012718e-05,58851853.84501888,7.189282994954028e-06
377,/home/peiheng/Pybamm4NMC/parameterset/set2.json,cycle_qv_csv/sim_000377.csv,life_soh_csv/sim_000377.csv,664,1.1022184664380033,13.750413260165086,13.035574254316142,43.47027967225302,1.1988803694048689,1.5809884456816619,5.511092332190017e-09,3.4376033150412715e-21,1.3035574254316143e-08,4.347027967225302e-05,71932822.16429213,6.323953782726647e-06
378,/home/peiheng/Pybamm4NMC/parameterset/set2.json,cycle_qv_csv/sim_000378.csv,life_soh_csv/sim_000378.csv,351,1.0935438550098193,12.898767498379447,7.456925630302752,33.92497007753407,0.8678611670716648,1.913181454227015,5.4677192750490965e-09,3.2246918745948615e-21,7.456925630302752e-09,3.392497007753407e-05,52071670.02429989,7.65272581690806e-06
379,/home/peiheng/Pybamm4NMC/parameterset/set2.json,cycle_qv_csv/sim_000379.csv,life_soh_csv/sim_000379.csv,389,1.4093348302411766,24.794433228713253,17.472902310482866,40.45745933276909,1.0895711024659809,2.4299488897518606,7.046674151205883e-09,6.198608307178313e-21,1.7472902310482867e-08,4.045745933276909e-05,65374266.14795885,9.719795559007441e-06
380,/home/peiheng/Pybamm4NMC/parameterset/set2.json,cycle_qv_csv/sim_000380.csv,life_soh_csv/sim_000380.csv,516,1.7611110801560348,29.79666496759867,39.71083198421269,6.7787661314449,0.8037818072626014,1.2411459407973167,8.805555400780174e-09,7.449166241899667e-21,3.971083198421269e-08,6.7787661314449e-06,48226908.43575609,4.9645837631892665e-06
381,/home/peiheng/Pybamm4NMC/parameterset/set2.json,cycle_qv_csv/sim_000381.csv,life_soh_csv/sim_000381.csv,305,1.9601928375761901,8.462766267352409,13.51755938554722,32.174967148789236,1.1582001808361424,2.89634381223971,9.80096418788095e-09,2.115691566838102e-21,1.351755938554722e-08,3.217496714878924e-05,69492010.85016854,1.1585375248958839e-05
382,/home/peiheng/Pybamm4NMC/parameterset/set2.json,cycle_qv_csv/sim_000382.csv,life_soh_csv/sim_000382.csv,414,1.3020624732495412,23.39221798061611,45.46155649592731,48.79114686469584,0.9318858800120556,1.6775444045226267,6.510312366247706e-09,5.848054495154027e-21,4.546155649592731e-08,4.8791146864695834e-05,55913152.80072334,6.710177618090506e-06
383,/home/peiheng/Pybamm4NMC/parameterset/set2.json,cycle_qv_csv/sim_000383.csv,life_soh_csv/sim_000383.csv,647,1.1385004138900383,6.8374608162396235,35.93795874085464,10.631572348383624,1.1353663916423296,2.0326319220150992,5.692502069450192e-09,1.7093652040599056e-21,3.593795874085464e-08,1.0631572348383625e-05,68121983.49853978,8.130527688060396e-06
384,/home/peiheng/Pybamm4NMC/parameterset/set2.json,cycle_qv_csv/sim_000384.csv,life_soh_csv/sim_000384.csv,376,1.6392242575422924,14.518562143045424,24.682138045937467,19.005143297163606,1.0297374424604757,2.6347435468045783,8.196121287711463e-09,3.6296405357613556e-21,2.468213804593747e-08,1.9005143297163606e-05,61784246.547628544,1.0538974187218312e-05
385,/home/peiheng/Pybamm4NMC/parameterset/set2.json,cycle_qv_csv/sim_000385.csv,life_soh_csv/sim_000385.csv,587,1.501658061881428,20.074298302193917,29.943513096027733,21.9492726544587,0.9799083965479058,1.3934522631616315,7.50829030940714e-09,5.0185745755484785e-21,2.9943513096027735e-08,2.19492726544587e-05,58794503.79287435,5.573809052646526e-06
386,/home/peiheng/Pybamm4NMC/parameterset/set2.json,cycle_qv_csv/sim_000386.csv,life_soh_csv/sim_000386.csv,316,1.5969436997566895,16.302820062555828,29.57939966084999,40.436973540216776,0.9543958442713074,1.9773683250367617,7.984718498783447e-09,4.075705015638956e-21,2.957939966084999e-08,4.0436973540216775e-05,57263750.65627845,7.909473300147047e-06
387,/home/peiheng/Pybamm4NMC/parameterset/set2.json,cycle_qv_csv/sim_000387.csv,life_soh_csv/sim_000387.csv,630,1.2297125436534713,27.268669296500182,49.28029541063514,48.19937985021086,1.1614204453414043,1.7495621089734377,6.148562718267356e-09,6.817167324125045e-21,4.928029541063514e-08,4.819937985021086e-05,69685226.72048426,6.99824843589375e-06
388,/home/peiheng/Pybamm4NMC/parameterset/set2.json,cycle_qv_csv/sim_000388.csv,life_soh_csv/sim_000388.csv,269,1.765288762855403,7.7675330862582745,40.32324650461042,18.841106743484396,0.8570902733288978,2.6579595815455903,8.826443814277015e-09,1.9418832715645686e-21,4.032324650461042e-08,1.8841106743484394e-05,51425416.399733864,1.063183832618236e-05
389,/home/peiheng/Pybamm4NMC/parameterset/set2.json,cycle_qv_csv/sim_000389.csv,life_soh_csv/sim_000389.csv,669,1.6542868315136539,13.036537638661748,11.292022080896615,34.095954454907684,1.0658458106041169,1.1814888196471423,8.27143415756827e-09,3.2591344096654368e-21,1.1292022080896616e-08,3.4095954454907685e-05,63950748.63624701,4.725955278588568e-06
390,/home/peiheng/Pybamm4NMC/parameterset/set2.json,cycle_qv_csv/sim_000390.csv,life_soh_csv/sim_000390.csv,243,1.9160645414272346,21.511135343239946,19.094002756516268,32.00372283467696,0.8185945971288539,2.3696666159626805,9.580322707136174e-09,5.377783835809986e-21,1.909400275651627e-08,3.200372283467695e-05,49115675.82773123,9.478666463850722e-06
391,/home/peiheng/Pybamm4NMC/parameterset/set2.json,cycle_qv_csv/sim_000391.csv,life_soh_csv/sim_000391.csv,631,1.4002463614135672,26.03590021735478,5.46780690921657,8.343913603488962,1.1456845144609646,2.0025273624197766,7.001231807067836e-09,6.508975054338694e-21,5.467806909216571e-09,8.343913603488963e-06,68741070.86765788,8.010109449679107e-06
392,/home/peiheng/Pybamm4NMC/parameterset/set2.json,cycle_qv_csv/sim_000392.csv,life_soh_csv/sim_000392.csv,464,1.3627164655967747,9.259383419308495,38.06350738341022,27.398178826916787,0.9285515444113008,1.388784901514977,6.813582327983874e-09,2.3148458548271237e-21,3.806350738341022e-08,2.7398178826916787e-05,55713092.66467805,5.5551396060599075e-06
393,/home/peiheng/Pybamm4NMC/parameterset/set2.json,cycle_qv_csv/sim_000393.csv,life_soh_csv/sim_000393.csv,390,1.0053724726386595,18.04128271388749,23.25149377777328,11.470187318901367,1.0153009987439998,2.8741310990641145,5.0268623631932976e-09,4.5103206784718725e-21,2.3251493777773283e-08,1.1470187318901366e-05,60918059.92463999,1.1496524396256458e-05
394,/home/peiheng/Pybamm4NMC/parameterset/set2.json,cycle_qv_csv/sim_000394.csv,life_soh_csv/sim_000394.csv,280,1.3037839316729953,20.25141551988701,40.9694664117053,47.18477569216419,1.0341674509452945,2.9699333060340747,6.518919658364977e-09,5.062853879971752e-21,4.09694664117053e-08,4.718477569216419e-05,62050047.05671767,1.1879733224136298e-05
395,/home/peiheng/Pybamm4NMC/parameterset/set2.json,cycle_qv_csv/sim_000395.csv,life_soh_csv/sim_000395.csv,413,1.2250734878406875,17.27539687752054,16.75912738740239,25.69582209310713,0.9314892292005948,1.8798766680616943,6.1253674392034376e-09,4.318849219380134e-21,1.6759127387402392e-08,2.5695822093107128e-05,55889353.75203569,7.5195066722467765e-06
396,/home/peiheng/Pybamm4NMC/parameterset/set2.json,cycle_qv_csv/sim_000396.csv,life_soh_csv/sim_000396.csv,366,1.7990635352292166,10.403027631222974,34.144895394129016,18.096398120852804,0.9697358004106705,2.351611051412078,8.995317676146082e-09,2.6007569078057434e-21,3.414489539412902e-08,1.8096398120852804e-05,58184148.02464023,9.406444205648311e-06
397,/home/peiheng/Pybamm4NMC/parameterset/set2.json,cycle_qv_csv/sim_000397.csv,life_soh_csv/sim_000397.csv,865,1.8966381989139547,28.781566900806396,29.715367716873978,5.9924666083413465,1.0838617548737202,1.3635739215823417,9.483190994569774e-09,7.195391725201598e-21,2.971536771687398e-08,5.9924666083413465e-06,65031705.29242321,5.4542956863293665e-06
398,/home/peiheng/Pybamm4NMC/parameterset/set2.json,cycle_qv_csv/sim_000398.csv,life_soh_csv/sim_000398.csv,298,1.39848728872906,13.755550950369503,22.102632041704453,31.85857936638252,0.8729685674939855,2.230224811865309,6.9924364436453e-09,3.4388877375923755e-21,2.2102632041704456e-08,3.185857936638252e-05,52378114.049639136,8.920899247461235e-06
399,/home/peiheng/Pybamm4NMC/parameterset/set2.json,cycle_qv_csv/sim_000399.csv,life_soh_csv/sim_000399.csv,395,1.7146385225158964,6.095957113641227,48.43226916978146,13.19931310502648,0.8347841874158668,1.7206687396517595,8.573192612579482e-09,1.5239892784103068e-21,4.8432269169781464e-08,1.319931310502648e-05,50087051.24495201,6.882674958607037e-06
400,/home/peiheng/Pybamm4NMC/parameterset/set2.json,cycle_qv_csv/sim_000400.csv,life_soh_csv/sim_000400.csv,399,1.0562007813320853,25.391093565928887,7.837581218701594,39.52522888620248,1.1140845809446094,2.5061145677129435,5.281003906660427e-09,6.347773391482221e-21,7.837581218701595e-09,3.952522888620248e-05,66845074.85667656,1.0024458270851774e-05
401,/home/peiheng/Pybamm4NMC/parameterset/set2.json,cycle_qv_csv/sim_000401.csv,life_soh_csv/sim_000401.csv,889,1.4195592404281083,21.73963622103119,10.879305677193065,38.3181757453694,1.2,1.199240452999012,7.097796202140542e-09,5.434909055257797e-21,1.0879305677193065e-08,3.83181757453694e-05,72000000.0,4.796961811996048e-06
402,/home/peiheng/Pybamm4NMC/parameterset/set2.json,cycle_qv_csv/sim_000402.csv,life_soh_csv/sim_000402.csv,273,1.923033931261806,11.514921765921567,33.94346159955387,24.12653951225531,0.8687184169895358,2.4507627673214047,9.615169656309031e-09,2.8787304414803916e-21,3.3943461599553875e-08,2.4126539512255308e-05,52123105.01937215,9.803051069285618e-06
403,/home/peiheng/Pybamm4NMC/parameterset/set2.json,cycle_qv_csv/sim_000403.csv,life_soh_csv/sim_000403.csv,298,1.1496026703223117,8.862709040617286,31.519686479937974,38.172963163809825,1.0321492329912378,2.950247389428839,5.7480133516115585e-09,2.2156772601543212e-21,3.151968647993797e-08,3.817296316380982e-05,61928953.97947427,1.1800989557715355e-05
404,/home/peiheng/Pybamm4NMC/parameterset/set2.json,cycle_qv_csv/sim_000404.csv,life_soh_csv/sim_000404.csv,470,1.263795603116956,5.79160125686813,13.617920451274166,15.454628050283503,0.9960010236550614,2.045852660390202,6.31897801558478e-09,1.4479003142170325e-21,1.3617920451274168e-08,1.5454628050283504e-05,59760061.419303685,8.183410641560807e-06
405,/home/peiheng/Pybamm4NMC/parameterset/set2.json,cycle_qv_csv/sim_000405.csv,life_soh_csv/sim_000405.csv,273,1.4723270270235804,18.05077618176299,19.313371388327504,43.69348520591364,0.8007348534426662,1.820861092284209,7.361635135117902e-09,4.5126940454407476e-21,1.9313371388327504e-08,4.369348520591364e-05,48044091.20655997,7.2834443691368355e-06
407,/home/peiheng/Pybamm4NMC/parameterset/set2.json,cycle_qv_csv/sim_000407.csv,life_soh_csv/sim_000407.csv,509,1.0414483263608147,22.849841015795402,25.65074275442816,6.814800153067583,1.1345188848786987,2.7405890147504754,5.207241631804074e-09,5.71246025394885e-21,2.5650742754428158e-08,6.814800153067583e-06,68071133.09272192,1.0962356059001901e-05
408,/home/peiheng/Pybamm4NMC/parameterset/set2.json,cycle_qv_csv/sim_000408.csv,life_soh_csv/sim_000408.csv,429,1.6160406802451,29.853922352541574,46.090094781502735,29.89000944126879,0.9194479295737414,1.7156466130190675,8.0802034012255e-09,7.463480588135393e-21,4.609009478150274e-08,2.989000944126879e-05,55166875.774424486,6.86258645207627e-06
